id.exposure	id.outcome	exposure	outcome	snp_r2.exposure	snp_r2.outcome	correct_causal_direction	steiger_pval
ULK3	fa4z0e	Proteins	Bile.duct.cancer	0.0127939903246413	2.26658970259531e-06	TRUE	2.70198132682548e-30
UNC45A	fa4z0e	Proteins	Bile.duct.cancer	0.00464234830030834	8.6501146885793e-07	TRUE	6.48981474867367e-12
UNC5C	fa4z0e	Proteins	Bile.duct.cancer	0.0224390215752368	1.21340694119663e-07	TRUE	2.7748993872901e-53
UNC5D	fa4z0e	Proteins	Bile.duct.cancer	0.00415449248233198	7.09424534242023e-06	TRUE	6.43662409269123e-29
UPP1	fa4z0e	Proteins	Bile.duct.cancer	0.0118957525542903	5.86461815880141e-07	TRUE	1.31575186744744e-28
UROD	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	2.75279054456258e-06	TRUE	7.54584959112544e-196
UROS	fa4z0e	Proteins	Bile.duct.cancer	0.0144235730665536	7.00974452888773e-12	TRUE	5.23893764668303e-105
USP15	fa4z0e	Proteins	Bile.duct.cancer	0.0174241859199923	1.46191660242997e-07	TRUE	1.37268764884683e-41
UST	fa4z0e	Proteins	Bile.duct.cancer	0.0421839441694898	9.04911015976347e-07	TRUE	2.07895266088673e-99
VAV1	fa4z0e	Proteins	Bile.duct.cancer	0.00191881492599571	3.07608007133777e-06	TRUE	3.24145434616013e-14
VEGFA	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	9.37206732512516e-08	TRUE	1.20628088413575e-197
VEGFC	fa4z0e	Proteins	Bile.duct.cancer	0.0604069273151825	2.23662073671693e-05	TRUE	5.2452865415127e-45
VIM	fa4z0e	Proteins	Bile.duct.cancer	0.0112090057622638	1.73464542786569e-06	TRUE	9.17128317070065e-27
VIT	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	1.71860110397254e-06	TRUE	1.39069774817199e-181
VNN2	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	9.64234779165307e-10	TRUE	5.19079120583769e-198
VOPP1	fa4z0e	Proteins	Bile.duct.cancer	0.00275124960956832	5.11068343271865e-06	TRUE	1.30337406975662e-19
VPS26A	fa4z0e	Proteins	Bile.duct.cancer	0.0263029580322924	1.4807505817894e-06	TRUE	1.10062895782523e-61
VSIR	fa4z0e	Proteins	Bile.duct.cancer	0.16362589804941	3.52204483245643e-06	TRUE	0
VWA1	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	6.7777039571946e-06	TRUE	1.10572384215643e-178
VWA2	fa4z0e	Proteins	Bile.duct.cancer	0.0162080418726005	3.0834117106749e-07	TRUE	1.14293592052366e-38
WARS	fa4z0e	Proteins	Bile.duct.cancer	0.0541820271475518	1.66946983326225e-09	TRUE	2.72958814542309e-129
WFDC1	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	2.07002187966258e-07	TRUE	1.90304104569443e-197
WISP1	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	4.43223647952884e-07	TRUE	3.62806474309357e-197
WWOX	fa4z0e	Proteins	Bile.duct.cancer	0.0387691504367242	2.30808147930701e-07	TRUE	1.0772935445162e-91
XCL2	fa4z0e	Proteins	Bile.duct.cancer	0.00485568271140005	1.6427507563608e-08	TRUE	1.16890190913421e-12
XXYLT1	fa4z0e	Proteins	Bile.duct.cancer	0.0160186876779209	1.89879087745636e-07	TRUE	9.50213113322028e-116
YWHAB	fa4z0e	Proteins	Bile.duct.cancer	0.0109605697163972	2.47148480160022e-06	TRUE	9.38114535433408e-78
ZADH2	fa4z0e	Proteins	Bile.duct.cancer	0.0224602148224196	1.36443334920578e-06	TRUE	8.97579977034966e-53
ZG16B	fa4z0e	Proteins	Bile.duct.cancer	0.013068378005211	5.61076191646358e-07	TRUE	4.9928404248821e-94
ZYX	fa4z0e	Proteins	Bile.duct.cancer	0.00220189137273549	1.08082878920339e-06	TRUE	1.22230404586295e-16
